"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
203578339,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MED","WEBSITE",NA,NA,NA,NA,NA,"MED",NA,NA,1,"036","036","03",1,4,9,1,9,3.54330708661417,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203578734,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MILCOP","BORDER GUARD",NA,NA,NA,NA,NA,"MIL","COP",NA,1,"081","081","08",2,5,4,1,4,2.57731958762887,NA,NA,NA,NA,0,0,0,4,"Poti, Georgia (general), Georgia","GG","GG00",42.1462,41.672,-2329424,4,"Poti, Georgia (general), Georgia","GG","GG00",42.1462,41.672,-2329424,20130203,""
203579774,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REL","BISHOP",NA,NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,7,1,7,3.55555555555556,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203580387,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","MIAMI","USA",NA,NA,NA,NA,NA,NA,NA,1,"010","010","01",1,0,8,1,8,7.01545426532983,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203580632,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"020","020","02",1,3,2,1,2,4.83091787439614,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203581453,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,123,40,123,4.43980581029768,NA,NA,NA,NA,0,0,0,3,"South Daytona, Florida, United States","US","USFL",29.1658,-81.0045,291367,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203581611,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","FLORIDA","USA",NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,82,40,82,4.43980581029768,NA,NA,NA,NA,0,0,0,2,"Florida, United States","US","USFL",27.8333,-81.717,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203581618,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","FLORIDA","USA",NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,23,2,14,4.29485926282911,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203581848,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","ATLANTA","USA",NA,NA,NA,NA,NA,NA,NA,1,"043","043","04",1,2.8,9,1,9,5.60344827586207,NA,NA,NA,NA,0,0,0,3,"Atlanta, Georgia, United States","US","USGA",33.749,-84.388,351615,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203582182,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","ALABAMA","USA",NA,NA,NA,NA,NA,NA,NA,0,"046","046","04",1,7,8,1,8,8.27586206896552,NA,NA,NA,NA,0,0,0,2,"Alabama, United States","US","USAL",32.799,-86.8073,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203582201,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","MIAMI","USA",NA,NA,NA,NA,NA,NA,NA,1,"046","046","04",1,7,9,2,9,7.15549957684491,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203582607,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","MINNESOTA","USA",NA,NA,NA,NA,NA,NA,NA,1,"060","060","06",2,6,28,8,28,4.85987623061993,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203583040,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"112","112","11",3,-2,2,1,2,5.17241379310345,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203583762,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USAAGR","UNITED STATES","USA",NA,NA,NA,NA,"AGR",NA,NA,1,"042","042","04",1,1.9,2,1,2,12.1212121212121,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203583773,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USABUS","INDIANAPOLIS","USA",NA,NA,NA,NA,"BUS",NA,NA,1,"042","042","04",1,1.9,9,1,9,5.72916666666667,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203583969,20120501,201205,2012,2012.3315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USAGOV","UNITED STATES","USA",NA,NA,NA,NA,"GOV",NA,NA,1,"112","112","11",3,-2,16,8,16,5.13772406264415,NA,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203587842,20120501,201205,2012,2012.3315,"ARM","ARMENIAN","ARM",NA,NA,NA,NA,NA,NA,NA,"LEG","PARLIAMENT",NA,NA,NA,NA,NA,"LEG",NA,NA,1,"040","040","04",1,1,6,1,6,9.09090909090909,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203589299,20120501,201205,2012,2012.3315,"AZE","AZERBAIJANI","AZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"020","020","02",1,3,1,1,1,9.09090909090909,1,"Armenia","AM","AM",40,45,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203591342,20120501,201205,2012,2012.3315,"BUS","CORPORATION",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0231","023","02",1,3.4,9,1,9,9.28338762214984,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203591417,20120501,201205,2012,2012.3315,"BUS","BANK",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"031","031","03",1,5.2,9,1,9,2.8,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203591851,20120501,201205,2012,2012.3315,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,9,1,9,9.19931856899489,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203591893,20120501,201205,2012,2012.3315,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"057","057","05",1,8,5,1,5,6.46718146718147,3,"Los Angeles, California, United States","US","USCA",34.0522,-118.244,1662328,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203591929,20120501,201205,2012,2012.3315,"BUS","COMPANIES",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"061","061","06",2,6.4,9,1,9,8.9238845144357,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
203592039,20120501,201205,2012,2012.3315,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"071","071","07",2,7.4,9,1,9,9.1796875,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130203,""
