"GLOBALEVENTID" "SQLDATE" "MonthYear" "Year" "FractionDate" "Actor1Code" "Actor1Name" "Actor1CountryCode" "Actor1KnownGroupCode" "Actor1EthnicCode" "Actor1Religion1Code" "Actor1Religion2Code" "Actor1Type1Code" "Actor1Type2Code" "Actor1Type3Code" "Actor2Code" "Actor2Name" "Actor2CountryCode" "Actor2KnownGroupCode" "Actor2EthnicCode" "Actor2Religion1Code" "Actor2Religion2Code" "Actor2Type1Code" "Actor2Type2Code" "Actor2Type3Code" "IsRootEvent" "EventCode" "EventBaseCode" "EventRootCode" "QuadClass" "GoldsteinScale" "NumMentions" "NumSources" "NumArticles" "AvgTone" "Actor1Geo_Type" "Actor1Geo_FullName" "Actor1Geo_CountryCode" "Actor1Geo_ADM1Code" "Actor1Geo_Lat" "Actor1Geo_Long" "Actor1Geo_FeatureID" "Actor2Geo_Type" "Actor2Geo_FullName" "Actor2Geo_CountryCode" "Actor2Geo_ADM1Code" "Actor2Geo_Lat" "Actor2Geo_Long" "Actor2Geo_FeatureID" "ActionGeo_Type" "ActionGeo_FullName" "ActionGeo_CountryCode" "ActionGeo_ADM1Code" "ActionGeo_Lat" "ActionGeo_Long" "ActionGeo_FeatureID" "DATEADDED" "SOURCEURL"
"23981" 254754827 20130509 201305 2013 2013.3534 "LEG" "REPRESENTATIVES" NA NA NA NA NA "LEG" NA NA " TURBUS" "TURKISH" "TUR" NA NA NA NA "BUS" NA NA 1 "042" "042" "04" 1 1.9 2 1 2 1.89873417721519 4 "Guria, Georgia (general), Georgia" "GG" "GG00" 42 42 -2327422 4 "Guria, Georgia (general), Georgia" "GG" "GG00" 42 42 -2327422 4 "Guria, Georgia (general), Georgia" "GG" "GG00" 42 42 -2327422 20130509 "http://en.trend.az/capital/business/2148556.html"
"24749" 254755595 20130509 201305 2013 2013.3534 "MED" "JOURNALIST" NA NA NA NA NA "MED" NA NA " GOV" "GOVERNMENT OFFICIAL" NA NA NA NA NA "GOV" NA NA 0 "110" "110" "11" 3 -2 8 1 8 2.79329608938547 4 "Tavisupleba, Abkhazia**, Georgia" "GG" "GG02" 43.0494 41.0406 -2330062 4 "Tavisupleba, Abkhazia**, Georgia" "GG" "GG02" 43.0494 41.0406 -2330062 4 "Tavisupleba, Abkhazia**, Georgia" "GG" "GG02" 43.0494 41.0406 -2330062 20130509 "http://www.rferl.org/content/pressrelease/24981242.html"
"25421" 254756267 20130509 201305 2013 2013.3534 "MIL" "MILITARY" NA NA NA NA NA "MIL" NA NA " IGOEURCOE" "COUNCIL OF EUROPE " "EUR" "COE" NA NA NA "IGO" NA NA 1 "040" "040" "04" 1 1 1 1 1 1.70212765957447 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 20130509 "http://en.trend.az/regions/scaucasus/georgia/2148643.html"
"25422" 254756268 20130509 201305 2013 2013.3534 "MIL" "MILITARY" NA NA NA NA NA "MIL" NA NA " IGOEURCOE" "COUNCIL OF EUROPE " "EUR" "COE" NA NA NA "IGO" NA NA 1 "040" "040" "04" 1 1 1 1 1 1.70212765957447 2 "Georgia, United States" "US" "USGA" 0 0 NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130509 "http://en.trend.az/regions/scaucasus/georgia/2148643.html"
"29138" 254759984 20130509 201305 2013 2013.3534 "RUS" "MOSCOW" "RUS" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 0 "161" "161" "16" 4 -4 8 1 8 1.70212765957447 4 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130509 "http://en.trend.az/regions/scaucasus/georgia/2148643.html"
"29139" 254759985 20130509 201305 2013 2013.3534 "RUS" "MOSCOW" "RUS" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 0 "161" "161" "16" 4 -4 2 1 2 1.70212765957447 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 0 NA NA NA NA NA NA 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 20130509 "http://en.trend.az/regions/scaucasus/georgia/2148643.html"
"34714" 254765560 20130509 201305 2013 2013.3534 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " GOV" "MINIST " NA NA NA NA NA "GOV" NA NA 1 "036" "036" "03" 1 4 2 1 2 1.70212765957447 2 "Georgia, United States" "US" "USGA" 0 0 NA 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 4 "Kakheti, Georgia (general), Georgia" "GG" "GG00" 41.75 45.75 -2327582 20130509 "http://en.trend.az/regions/scaucasus/georgia/2148643.html"
"34723" 254765569 20130509 201305 2013 2013.3534 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA 1 "040" "040" "04" 1 1 1 1 1 4.03225806451613 2 "Georgia, United States" "US" "USGA" 0 0 NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130509 "http://en.trend.az/regions/scaucasus/georgia/2148480.html"
"34946" 254765792 20130509 201305 2013 2013.3534 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " IGOEURCOE" "COUNCIL OF EUROPE " "EUR" "COE" NA NA NA "IGO" NA NA 1 "040" "040" "04" 1 1 2 1 2 1.70212765957447 2 "Georgia, United States" "US" "USGA" 0 0 NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130509 "http://en.trend.az/regions/scaucasus/georgia/2148643.html"
"36112" 254766958 20130509 201305 2013 2013.3534 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " TURBUS" "TURKEY" "TUR" NA NA NA NA "BUS" NA NA 1 "042" "042" "04" 1 1.9 4 1 4 1.89873417721519 4 "Guria, Georgia (general), Georgia" "GG" "GG00" 42 42 -2327422 4 "Guria, Georgia (general), Georgia" "GG" "GG00" 42 42 -2327422 4 "Guria, Georgia (general), Georgia" "GG" "GG00" 42 42 -2327422 20130509 "http://en.trend.az/capital/business/2148556.html"
"4327" 254774219 20130510 201305 2013 2013.3562 NA NA NA NA NA NA NA NA NA NA " USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "042" "042" "04" 1 1.9 2 1 2 3.68098159509202 0 NA NA NA NA NA NA 2 "Georgia, United States" "US" "USGA" 0 0 NA 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 20130510 "http://en.trend.az/regions/scaucasus/georgia/2148780.html"
"9717" 254779609 20130510 201305 2013 2013.3562 "COP" "PRISON" NA NA NA NA NA "COP" NA NA " " NA NA NA NA NA NA NA NA NA 1 "193" "193" "19" 4 -10 10 1 10 2.28310502283105 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 0 NA NA NA NA NA NA 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130510 "http://en.trend.az/news/politics/2149086.html"
"13608" 254783500 20130510 201305 2013 2013.3562 "GBR" "EDINBURGH" "GBR" NA NA NA NA NA NA NA " EUR" "EUROPEAN " "EUR" NA NA NA NA NA NA NA 1 "020" "020" "02" 1 3 10 1 10 2.5 1 "Georgia" "GG" "GG" 42 43.5 NA 1 "Georgia" "GG" "GG" 42 43.5 NA 1 "Georgia" "GG" "GG" 42 43.5 NA 20130510 "http://www.scotsman.com/news/scottish-news/top-stories/edinburgh-urged-to-adopt-european-style-housing-1-2926219"
"14411" 254784303 20130510 201305 2013 2013.3562 "GOV" "FINANCE MINIST " NA NA NA NA NA "GOV" NA NA " " NA NA NA NA NA NA NA NA NA 0 "010" "010" "01" 1 0 3 1 3 0.869565217391304 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130510 "http://en.trend.az/regions/scaucasus/georgia/2149046.html"
"14516" 254784408 20130510 201305 2013 2013.3562 "GOV" "MINIST " NA NA NA NA NA "GOV" NA NA " " NA NA NA NA NA NA NA NA NA 1 "014" "014" "01" 1 0 5 1 5 4.51977401129944 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130510 "http://zeenews.india.com/news/world/georgia-considering-move-to-legalise-marijuana_847777.html"
"14525" 254784417 20130510 201305 2013 2013.3562 "GOV" "MINIST " NA NA NA NA NA "GOV" NA NA " " NA NA NA NA NA NA NA NA NA 1 "014" "014" "01" 1 0 4 1 4 3.82978723404255 1 "Georgia" "GG" "GG" 42 43.5 NA 0 NA NA NA NA NA NA 1 "Georgia" "GG" "GG" 42 43.5 NA 20130510 "http://www.philippinetimes.com/index.php/sid/214427059/scat/2411cd3571b4f088"
"14562" 254784454 20130510 201305 2013 2013.3562 "GOV" "MINIST " NA NA NA NA NA "GOV" NA NA " " NA NA NA NA NA NA NA NA NA 1 "020" "020" "02" 1 3 3 1 3 4.51977401129944 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130510 "http://zeenews.india.com/news/world/georgia-considering-move-to-legalise-marijuana_847777.html"
"14587" 254784479 20130510 201305 2013 2013.3562 "GOV" "MINIST " NA NA NA NA NA "GOV" NA NA " " NA NA NA NA NA NA NA NA NA 1 "020" "020" "02" 1 3 5 1 5 3.82978723404255 1 "Georgia" "GG" "GG" 42 43.5 NA 0 NA NA NA NA NA NA 1 "Georgia" "GG" "GG" 42 43.5 NA 20130510 "http://www.philippinetimes.com/index.php/sid/214427059/scat/2411cd3571b4f088"
"14859" 254784751 20130510 201305 2013 2013.3562 "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA " " NA NA NA NA NA NA NA NA NA 1 "081" "081" "08" 2 5 6 1 6 4.51977401129944 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130510 "http://zeenews.india.com/news/world/georgia-considering-move-to-legalise-marijuana_847777.html"
"15027" 254784919 20130510 201305 2013 2013.3562 "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA " " NA NA NA NA NA NA NA NA NA 1 "129" "129" "12" 3 -5 12 1 10 0.65359477124183 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130510 "http://en.trend.az/regions/scaucasus/georgia/2149096.html"
"15213" 254785105 20130510 201305 2013 2013.3562 "GOV" "FINANCE MINIST " NA NA NA NA NA "GOV" NA NA " BUS" "BUSINESS" NA NA NA NA NA "BUS" NA NA 0 "010" "010" "01" 1 0 7 1 7 0.869565217391304 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130510 "http://en.trend.az/regions/scaucasus/georgia/2149046.html"
"15937" 254785829 20130510 201305 2013 2013.3562 "GOV" "FOREIGN MINIST " NA NA NA NA NA "GOV" NA NA " MED" "JOURNALIST" NA NA NA NA NA "MED" NA NA 1 "013" "013" "01" 1 0.4 10 1 10 3.68098159509202 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130510 "http://en.trend.az/regions/scaucasus/georgia/2148780.html"
"22001" 254791893 20130510 201305 2013 2013.3562 "LEG" "REPRESENTATIVES" NA NA NA NA NA "LEG" NA NA " GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA 0 "010" "010" "01" 1 0 2 1 2 0.869565217391304 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 2 "Georgia, United States" "US" "USGA" 0 0 NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130510 "http://en.trend.az/regions/scaucasus/georgia/2149046.html"
"26702" 254796594 20130510 201305 2013 2013.3562 "REF" "DISPLACED PERSON" NA NA NA NA NA "REF" NA NA " GOV" "FOREIGN MINIST " NA NA NA NA NA "GOV" NA NA 1 "036" "036" "03" 1 4 3 1 3 3.68098159509202 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 20130510 "http://en.trend.az/regions/scaucasus/georgia/2148780.html"
"26703" 254796595 20130510 201305 2013 2013.3562 "REF" "DISPLACED PERSON" NA NA NA NA NA "REF" NA NA " GOV" "FOREIGN MINIST " NA NA NA NA NA "GOV" NA NA 1 "036" "036" "03" 1 4 1 1 1 3.68098159509202 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 20130510 "http://en.trend.az/regions/scaucasus/georgia/2148780.html"
"26888" 254796780 20130510 201305 2013 2013.3562 "RUS" "MOSCOW" "RUS" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 1 "161" "161" "16" 4 -4 2 1 2 3.68098159509202 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130510 "http://en.trend.az/regions/scaucasus/georgia/2148780.html"
"26889" 254796781 20130510 201305 2013 2013.3562 "RUS" "MOSCOW" "RUS" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 1 "161" "161" "16" 4 -4 8 1 8 3.68098159509202 4 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130510 "http://en.trend.az/regions/scaucasus/georgia/2148780.html"
"30156" 254800048 20130510 201305 2013 2013.3562 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 1 "043" "043" "04" 1 2.8 2 1 2 3.68098159509202 2 "Georgia, United States" "US" "USGA" 0 0 NA 0 NA NA NA NA NA NA 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 20130510 "http://en.trend.az/regions/scaucasus/georgia/2148780.html"
"31997" 254801889 20130510 201305 2013 2013.3562 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " GOV" "FOREIGN MINIST " NA NA NA NA NA "GOV" NA NA 1 "036" "036" "03" 1 4 3 1 3 3.68098159509202 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 20130510 "http://en.trend.az/regions/scaucasus/georgia/2148780.html"
"31998" 254801890 20130510 201305 2013 2013.3562 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " GOV" "FOREIGN MINIST " NA NA NA NA NA "GOV" NA NA 1 "036" "036" "03" 1 4 2 1 2 3.68098159509202 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 20130510 "http://en.trend.az/regions/scaucasus/georgia/2148780.html"
"31999" 254801891 20130510 201305 2013 2013.3562 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " GOV" "FOREIGN MINIST " NA NA NA NA NA "GOV" NA NA 1 "036" "036" "03" 1 4 1 1 1 3.68098159509202 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 5 "Abkhazia, Abkhazia**, Georgia" "GG" "GG02" 42.7908 41.1599 10007258 20130510 "http://en.trend.az/regions/scaucasus/georgia/2148780.html"
"32096" 254801988 20130510 201305 2013 2013.3562 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " GOV" "MINIST " NA NA NA NA NA "GOV" NA NA 1 "081" "081" "08" 2 5 8 1 8 3.82978723404255 2 "Georgia, United States" "US" "USGA" 0 0 NA 1 "Georgia" "GG" "GG" 42 43.5 NA 1 "Georgia" "GG" "GG" 42 43.5 NA 20130510 "http://www.philippinetimes.com/index.php/sid/214427059/scat/2411cd3571b4f088"
"32123" 254802015 20130510 201305 2013 2013.3562 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "129" "129" "12" 3 -5 4 1 4 0.65359477124183 2 "Georgia, United States" "US" "USGA" 0 0 NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130510 "http://en.trend.az/regions/scaucasus/georgia/2149096.html"
"2511" 254808117 20130511 201305 2013 2013.3589 NA NA NA NA NA NA NA NA NA NA " USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "042" "042" "04" 1 1.9 2 1 2 1.11111111111111 0 NA NA NA NA NA NA 2 "Georgia, United States" "US" "USGA" 0 0 NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://en.trend.az/regions/scaucasus/georgia/2149299.html"
"3433" 254809039 20130511 201305 2013 2013.3589 "ARM" "ARMENIA" "ARM" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 1 "0312" "031" "03" 1 5.2 1 1 1 1.63934426229508 4 "Yerevan, Yerevan*, Armenia" "AM" "AM11" 40.1811 44.5136 -2325645 0 NA NA NA NA NA NA 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 20130511 "http://news.am/eng/news/152732.html"
"3450" 254809056 20130511 201305 2013 2013.3589 "ARM" "ARMENIA" "ARM" NA NA NA NA NA NA NA " AZE" "AZERBAIJAN" "AZE" NA NA NA NA NA NA NA 1 "0312" "031" "03" 1 5.2 1 1 1 1.63934426229508 4 "Yerevan, Yerevan*, Armenia" "AM" "AM11" 40.1811 44.5136 -2325645 4 "Yerevan, Yerevan*, Armenia" "AM" "AM11" 40.1811 44.5136 -2325645 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 20130511 "http://news.am/eng/news/152732.html"
"3451" 254809057 20130511 201305 2013 2013.3589 "ARM" "ARMENIA" "ARM" NA NA NA NA NA NA NA " AZE" "AZERBAIJAN" "AZE" NA NA NA NA NA NA NA 1 "0312" "031" "03" 1 5.2 1 1 1 1.63934426229508 4 "Yerevan, Yerevan*, Armenia" "AM" "AM11" 40.1811 44.5136 -2325645 4 "Baku, Baki*, Azerbaijan" "AJ" "AJ09" 40.3953 49.8822 -2705195 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 20130511 "http://news.am/eng/news/152732.html"
"4002" 254809608 20130511 201305 2013 2013.3589 "BLR" "BELARUS" "BLR" NA NA NA NA NA NA NA " UKR" "UKRAINE" "UKR" NA NA NA NA NA NA NA 0 "045" "045" "04" 1 5 5 1 5 2.31578947368421 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://armenpress.am/eng/news/718405/"
"8260" 254813866 20130511 201305 2013 2013.3589 "GOV" "PREMIER" NA NA NA NA NA "GOV" NA NA " " NA NA NA NA NA NA NA NA NA 1 "020" "020" "02" 1 3 8 1 8 1.80722891566265 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://en.rian.ru/politics/20130512/181095958/Georgias-Ruling-Coalition-Nominates-Presidential-Candidate.html"
"8492" 254814098 20130511 201305 2013 2013.3589 "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA " " NA NA NA NA NA NA NA NA NA 1 "100" "100" "10" 3 -5 10 1 10 1.80722891566265 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://en.rian.ru/politics/20130512/181095958/Georgias-Ruling-Coalition-Nominates-Presidential-Candidate.html"
"12743" 254818349 20130511 201305 2013 2013.3589 "MED" "MEDIA" NA NA NA NA NA "MED" NA NA " " NA NA NA NA NA NA NA NA NA 0 "020" "020" "02" 1 3 10 1 10 2.31578947368421 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://armenpress.am/eng/news/718405/"
"13040" 254818646 20130511 201305 2013 2013.3589 "MEDGOV" "WEBSITE" NA NA NA NA NA "MED" "GOV" NA " MED" "WEBSITE" NA NA NA NA NA "MED" NA NA 0 "010" "010" "01" 1 0 10 1 10 2.31578947368421 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://armenpress.am/eng/news/718405/"
"13504" 254819110 20130511 201305 2013 2013.3589 "MNCUSAMED" "GOOGLE" "USA" NA NA NA NA "MNC" "MED" NA " ARM" "YEREVAN" "ARM" NA NA NA NA NA NA NA 1 "010" "010" "01" 1 0 5 1 5 2.31578947368421 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://armenpress.am/eng/news/718405/"
"15244" 254820850 20130511 201305 2013 2013.3589 "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 1 "190" "190" "19" 4 -10 1 1 1 3.42465753424658 1 "Georgia" "GG" "GG" 42 43.5 NA 0 NA NA NA NA NA NA 1 "Georgia" "GG" "GG" 42 43.5 NA 20130511 "http://news.yahoo.com/georgian-pm-names-pro-western-ally-presidential-candidate-235937703.html"
"18024" 254823630 20130511 201305 2013 2013.3589 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " " NA NA NA NA NA NA NA NA NA 1 "043" "043" "04" 1 2.8 2 1 2 1.11111111111111 2 "Georgia, United States" "US" "USGA" 0 0 NA 0 NA NA NA NA NA NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://en.trend.az/regions/scaucasus/georgia/2149299.html"
"19707" 254825313 20130511 201305 2013 2013.3589 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA 1 "190" "190" "19" 4 -10 2 1 2 3.42465753424658 1 "Georgia" "GG" "GG" 42 43.5 NA 1 "Georgia" "GG" "GG" 42 43.5 NA 1 "Georgia" "GG" "GG" 42 43.5 NA 20130511 "http://news.yahoo.com/georgian-pm-names-pro-western-ally-presidential-candidate-235937703.html"
"19869" 254825475 20130511 201305 2013 2013.3589 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA " USAELI" "UNITED STATES" "USA" NA NA NA NA "ELI" NA NA 1 "043" "043" "04" 1 2.8 2 1 2 1.11111111111111 2 "Georgia, United States" "US" "USGA" 0 0 NA 2 "Georgia, United States" "US" "USGA" 0 0 NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://en.trend.az/regions/scaucasus/georgia/2149299.html"
"20157" 254825763 20130511 201305 2013 2013.3589 "USAELI" "UNITED STATES" "USA" NA NA NA NA "ELI" NA NA " USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "042" "042" "04" 1 1.9 2 1 2 1.11111111111111 2 "Georgia, United States" "US" "USGA" 0 0 NA 2 "Georgia, United States" "US" "USGA" 0 0 NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://en.trend.az/regions/scaucasus/georgia/2149299.html"
"20651" 254826257 20130511 201305 2013 2013.3589 "USAMED" "REUTERS" "USA" NA NA NA NA "MED" NA NA " GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA 1 "172" "172" "17" 4 -5 12 1 12 3.6144578313253 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://www.reuters.com/article/2013/05/11/us-georgia-presidency-idUSBRE94A0CE20130511"
"20652" 254826258 20130511 201305 2013 2013.3589 "USAMED" "REUTERS" "USA" NA NA NA NA "MED" NA NA " GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA 1 "172" "172" "17" 4 -5 8 1 8 3.6144578313253 2 "Georgia, United States" "US" "USGA" 0 0 NA 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130511 "http://www.reuters.com/article/2013/05/11/us-georgia-presidency-idUSBRE94A0CE20130511"
