"GLOBALEVENTID" "SQLDATE" "MonthYear" "Year" "FractionDate" "Actor1Code" "Actor1Name" "Actor1CountryCode" "Actor1KnownGroupCode" "Actor1EthnicCode" "Actor1Religion1Code" "Actor1Religion2Code" "Actor1Type1Code" "Actor1Type2Code" "Actor1Type3Code" "Actor2Code" "Actor2Name" "Actor2CountryCode" "Actor2KnownGroupCode" "Actor2EthnicCode" "Actor2Religion1Code" "Actor2Religion2Code" "Actor2Type1Code" "Actor2Type2Code" "Actor2Type3Code" "IsRootEvent" "EventCode" "EventBaseCode" "EventRootCode" "QuadClass" "GoldsteinScale" "NumMentions" "NumSources" "NumArticles" "AvgTone" "Actor1Geo_Type" "Actor1Geo_FullName" "Actor1Geo_CountryCode" "Actor1Geo_ADM1Code" "Actor1Geo_Lat" "Actor1Geo_Long" "Actor1Geo_FeatureID" "Actor2Geo_Type" "Actor2Geo_FullName" "Actor2Geo_CountryCode" "Actor2Geo_ADM1Code" "Actor2Geo_Lat" "Actor2Geo_Long" "Actor2Geo_FeatureID" "ActionGeo_Type" "ActionGeo_FullName" "ActionGeo_CountryCode" "ActionGeo_ADM1Code" "ActionGeo_Lat" "ActionGeo_Long" "ActionGeo_FeatureID" "DATEADDED" "SOURCEURL"
"927374" 228032045 20130112 201301 2013 2013.0329 "LEG" "LEGISLATURE" NA NA NA NA NA "LEG" NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "110" "110" "11" 3 -2 10 1 10 2.17391304347826 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 20130203 ""
"927392" 228032063 20130112 201301 2013 2013.0329 "LEG" "LEGISLATURE" NA NA NA NA NA "LEG" NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 0 "120" "120" "12" 3 -4 10 1 10 0.78740157480315 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"927397" 228032068 20130112 201301 2013 2013.0329 "LEG" "LEGISLATURE" NA NA NA NA NA "LEG" NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "129" "129" "12" 3 -5 20 2 20 0.947206322456925 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"927398" 228032069 20130112 201301 2013 2013.0329 "LEG" "LEGISLATURE" NA NA NA NA NA "LEG" NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "129" "129" "12" 3 -5 10 1 10 2.17391304347826 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 20130203 ""
"927495" 228032166 20130112 201301 2013 2013.0329 "LEG" "PARLIAMENT" NA NA NA NA NA "LEG" NA NA "OPP" "POLITICAL PRISONER" NA NA NA NA NA "OPP" NA NA 1 "0841" "084" "08" 2 7 5 1 5 1.42857142857143 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"927496" 228032167 20130112 201301 2013 2013.0329 "LEG" "PARLIAMENT" NA NA NA NA NA "LEG" NA NA "OPP" "POLITICAL PRISONER" NA NA NA NA NA "OPP" NA NA 1 "129" "129" "12" 3 -5 8 1 8 1.1070110701107 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"927900" 228032571 20130112 201301 2013 2013.0329 "LTU" "VILNIUS" "LTU" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 "042" "042" "04" 1 1.9 1 1 1 3.27102803738318 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"927909" 228032580 20130112 201301 2013 2013.0329 "LTU" "VILNIUS" "LTU" NA NA NA NA NA NA NA "GOV" "FOREIGN MINIST" NA NA NA NA NA "GOV" NA NA 0 "043" "043" "04" 1 2.8 1 1 1 3.27102803738318 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"927912" 228032583 20130112 201301 2013 2013.0329 "LTU" "LITHUANIAN" "LTU" NA NA NA NA NA NA NA "LTUBUS" "LITHUANIA" "LTU" NA NA NA NA "BUS" NA NA 0 "010" "010" "01" 1 0 2 1 2 1.72043010752688 4 "Vilnius, Vilniaus Apskritis, Lithuania" "LH" "LH65" 54.6833 25.3167 -2620663 4 "Vilnius, Vilniaus Apskritis, Lithuania" "LH" "LH65" 54.6833 25.3167 -2620663 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 20130203 ""
"927930" 228032601 20130112 201301 2013 2013.0329 "LTU" "LITHUANIAN" "LTU" NA NA NA NA NA NA NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 0 "010" "010" "01" 1 0 2 1 2 1.72043010752688 4 "Vilnius, Vilniaus Apskritis, Lithuania" "LH" "LH65" 54.6833 25.3167 -2620663 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 20130203 ""
"927935" 228032606 20130112 201301 2013 2013.0329 "LTUBUS" "LITHUANIAN" "LTU" NA NA NA NA "BUS" NA NA "CVLBUS" "COMMUNITY" NA NA NA NA NA "CVL" "BUS" NA 0 "010" "010" "01" 1 0 6 1 6 1.72043010752688 4 "Vilnius, Vilniaus Apskritis, Lithuania" "LH" "LH65" 54.6833 25.3167 -2620663 4 "Vilnius, Vilniaus Apskritis, Lithuania" "LH" "LH65" 54.6833 25.3167 -2620663 4 "Caucasus, Georgia (general), Georgia" "GG" "GG00" 42.5 45 -2891161 20130203 ""
"933585" 228038256 20130112 201301 2013 2013.0329 "OPP" "PRISONER" NA NA NA NA NA "OPP" NA NA NA NA NA NA NA NA NA NA NA NA 1 "084" "084" "08" 2 7 20 2 20 1.7263986013986 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"937383" 228042054 20130112 201301 2013 2013.0329 "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 "040" "040" "04" 1 1 1 1 1 1.11111111111111 0 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 0 NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"947716" 228052387 20130112 201301 2013 2013.0329 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "GOV" "GOVERNOR" NA NA NA NA NA "GOV" NA NA 1 "071" "071" "07" 2 7.4 2 1 2 5.74412532637076 3 "Valdosta, Georgia, United States" "US" "USGA" 30.8327 -83.2785 324649 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"949350" 228054021 20130112 201301 2013 2013.0329 "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA "RUS" "RUSSIAN" "RUS" NA NA NA NA NA NA NA 0 "051" "051" "05" 1 3.4 2 1 2 1.11111111111111 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"953853" 248885430 20130112 201301 2013 2013.0329 NA NA NA NA NA NA NA NA NA NA "UKR" "KIEV" "UKR" NA NA NA NA NA NA NA 0 "040" "040" "04" 1 1 1 1 1 2.96912114014252 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130211 ""
"953855" 248885432 20130112 201301 2013 2013.0329 NA NA NA NA NA NA NA NA NA NA "UKR" "KIEV" "UKR" NA NA NA NA NA NA NA 0 "046" "046" "04" 1 7 1 1 1 2.96912114014252 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130211 ""
"954207" 248885786 20130112 201301 2013 2013.0329 "UKR" "KIEV" "UKR" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 "040" "040" "04" 1 1 1 1 1 2.96912114014252 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130211 ""
"954209" 248885788 20130112 201301 2013 2013.0329 "UKR" "KIEV" "UKR" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 "046" "046" "04" 1 7 1 1 1 2.96912114014252 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130211 ""
"955283" 228059377 20130113 201301 2013 2013.0356 NA NA NA NA NA NA NA NA NA NA "CHR" "CHRISTIAN" NA NA NA "CHR" NA NA NA NA 0 "173" "173" "17" 4 -5 1 1 1 2.76941601444913 NA NA NA NA 0 0 0 4 "Gudauri, Georgia (general), Georgia" "GG" "GG00" 42.478 44.4762 -2327363 4 "Gudauri, Georgia (general), Georgia" "GG" "GG00" 42.478 44.4762 -2327363 20130203 ""
"955582" 228059676 20130113 201301 2013 2013.0356 NA NA NA NA NA NA NA NA NA NA "CRM" "CRIMINAL" NA NA NA NA NA "CRM" NA NA 0 "129" "129" "12" 3 -5 2 1 2 0.623052959501558 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"958539" 228062633 20130113 201301 2013 2013.0356 NA NA NA NA NA NA NA NA NA NA "OPP" "PRISONER" NA NA NA NA NA "OPP" NA NA 1 "030" "030" "03" 1 4 5 1 5 3.78787878787879 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"959265" 228063359 20130113 201301 2013 2013.0356 NA NA NA NA NA NA NA NA NA NA "UKR" "KYIV" "UKR" NA NA NA NA NA NA NA 0 "042" "042" "04" 1 1.9 8 1 8 4.03726708074534 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"959268" 228063362 20130113 201301 2013 2013.0356 NA NA NA NA NA NA NA NA NA NA "UKR" "KYIV" "UKR" NA NA NA NA NA NA NA 0 "042" "042" "04" 1 1.9 2 1 2 4.03726708074534 NA NA NA NA 0 0 0 4 "Moscow, Moskva, Russia" "RS" "RS48" 55.7522 37.6156 -2960561 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"959292" 228063386 20130113 201301 2013 2013.0356 NA NA NA NA NA NA NA NA NA NA "USA" "MIAMI" "USA" NA NA NA NA NA NA NA 1 "010" "010" "01" 1 0 4 1 4 3.690036900369 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"960138" 228064232 20130113 201301 2013 2013.0356 NA NA NA NA NA NA NA NA NA NA "USA" "MIAMI" "USA" NA NA NA NA NA NA NA 1 "046" "046" "04" 1 7 4 1 4 3.690036900369 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"960363" 228064457 20130113 201301 2013 2013.0356 NA NA NA NA NA NA NA NA NA NA "USA" "MIAMI" "USA" NA NA NA NA NA NA NA 1 "060" "060" "06" 2 6 4 1 4 3.690036900369 NA NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"960498" 228064592 20130113 201301 2013 2013.0356 NA NA NA NA NA NA NA NA NA NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "0874" "087" "08" 2 10 6 1 6 2.76941601444913 NA NA NA NA 0 0 0 4 "Gudauri, Georgia (general), Georgia" "GG" "GG00" 42.478 44.4762 -2327363 4 "Gudauri, Georgia (general), Georgia" "GG" "GG00" 42.478 44.4762 -2327363 20130203 ""
"966755" 228070849 20130113 201301 2013 2013.0356 "CHR" "CHRISTIAN" NA NA NA "CHR" NA NA NA NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 0 "173" "173" "17" 4 -5 1 1 1 2.76941601444913 4 "Tsminda Sameba, Georgia (general), Georgia" "GG" "GG00" 42.6619 44.62 9174765 4 "Tsminda Sameba, Georgia (general), Georgia" "GG" "GG00" 42.6619 44.62 9174765 4 "Tsminda Sameba, Georgia (general), Georgia" "GG" "GG00" 42.6619 44.62 9174765 20130203 ""
"967193" 228071287 20130113 201301 2013 2013.0356 "COP" "PRISON" NA NA NA NA NA "COP" NA NA NA NA NA NA NA NA NA NA NA NA 1 "017" "017" "01" 1 0 1 1 1 3.94736842105263 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 0 NA NA NA 0 0 0 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"967680" 228071774 20130113 201301 2013 2013.0356 "COP" "PRISON" NA NA NA NA NA "COP" NA NA NA NA NA NA NA NA NA NA NA NA 1 "173" "173" "17" 4 -5 4 1 4 0.623052959501558 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"968216" 228072310 20130113 201301 2013 2013.0356 "COP" "PRISON" NA NA NA NA NA "COP" NA NA "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA 1 "017" "017" "01" 1 0 3 1 3 3.94736842105263 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"968236" 228072330 20130113 201301 2013 2013.0356 "COP" "PRISON" NA NA NA NA NA "COP" NA NA "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA 1 "051" "051" "05" 1 3.4 3 1 3 3.94736842105263 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"968253" 228072347 20130113 201301 2013 2013.0356 "COP" "DEPUTIES" NA NA NA NA NA "COP" NA NA "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA 1 "129" "129" "12" 3 -5 10 1 10 0.833333333333333 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"968522" 228072616 20130113 201301 2013 2013.0356 "COP" "PRISON" NA NA NA NA NA "COP" NA NA "OPP" "OPPOSITION COALITION" NA NA NA NA NA "OPP" NA NA 1 "051" "051" "05" 1 3.4 2 1 2 3.94736842105263 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"969317" 228073411 20130113 201301 2013 2013.0356 "CRM" "CONVICTS" NA NA NA NA NA "CRM" NA NA "COP" "PRISON" NA NA NA NA NA "COP" NA NA 1 "0841" "084" "08" 2 7 30 15 30 3.20245815006172 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"969318" 228073412 20130113 201301 2013 2013.0356 "CRM" "CONVICTS" NA NA NA NA NA "CRM" NA NA "COP" "PRISON" NA NA NA NA NA "COP" NA NA 1 "0841" "084" "08" 2 7 15 15 15 3.20245815006172 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"969478" 228073572 20130113 201301 2013 2013.0356 "CRM" "CRIMINAL" NA NA NA NA NA "CRM" NA NA "LEG" "LEGISLATURE" NA NA NA NA NA "LEG" NA NA 0 "084" "084" "08" 2 7 2 1 2 0.623052959501558 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 2 "Georgia, United States" "US" "USGA" 40.3363 -89.0022 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"969502" 228073596 20130113 201301 2013 2013.0356 "CRM" "CONVICTS" NA NA NA NA NA "CRM" NA NA "OPP" "PRISONER" NA NA NA NA NA "OPP" NA NA 1 "051" "051" "05" 1 3.4 16 15 16 3.17591562679398 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"969505" 228073599 20130113 201301 2013 2013.0356 "CRM" "CONVICTS" NA NA NA NA NA "CRM" NA NA "OPP" "PRISONER" NA NA NA NA NA "OPP" NA NA 1 "051" "051" "05" 1 3.4 15 15 15 3.20245815006172 2 "Georgia, United States" "US" "USGA" 0 0 0 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"978030" 228082124 20130113 201301 2013 2013.0356 "GEOGOV" "MIKHEIL SAAKASHVILI" "GEO" NA NA NA NA "GOV" NA NA NA NA NA NA NA NA NA NA NA NA 1 "129" "129" "12" 3 -5 2 1 2 3.78787878787879 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 0 NA NA NA 0 0 0 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"979444" 228083538 20130113 201301 2013 2013.0356 "GOV" "REGIME" NA NA NA NA NA "GOV" NA NA NA NA NA NA NA NA NA NA NA NA 0 "112" "112" "11" 3 -2 42 14 42 3.19211370829985 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 0 NA NA NA 0 0 0 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"979489" 228083583 20130113 201301 2013 2013.0356 "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA NA NA NA NA NA NA NA NA NA NA 1 "120" "120" "12" 3 -4 4 1 4 0.62111801242236 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 0 NA NA NA 0 0 0 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 20130203 ""
"979553" 228083647 20130113 201301 2013 2013.0356 "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA NA NA NA NA NA NA NA NA NA NA 1 "129" "129" "12" 3 -5 7 1 7 0.833333333333333 1 "Georgia" "GG" "GG" 42 43.5 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"979656" 228083750 20130113 201301 2013 2013.0356 "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA NA NA NA NA NA NA NA NA NA NA 1 "173" "173" "17" 4 -5 6 1 6 1.96078431372549 2 "Georgia, United States" "US" "USGA" 40.5773 -77.264 0 0 NA NA NA 0 0 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"980111" 228084205 20130113 201301 2013 2013.0356 "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA "COP" "PRISON" NA NA NA NA NA "COP" NA NA 1 "017" "017" "01" 1 0 6 1 6 3.94736842105263 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"980139" 228084233 20130113 201301 2013 2013.0356 "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA "COP" "PRISON" NA NA NA NA NA "COP" NA NA 1 "051" "051" "05" 1 3.4 6 1 6 3.94736842105263 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"981172" 228085266 20130113 201301 2013 2013.0356 "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA "LEG" "PARLIAMENT" NA NA NA NA NA "LEG" NA NA 1 "120" "120" "12" 3 -4 6 1 6 0.62111801242236 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 4 "South Ossetia, Georgia (general), Georgia" "GG" "GG00" 42.3333 44 -2329959 20130203 ""
"981177" 228085271 20130113 201301 2013 2013.0356 "GOV" "PRESIDENT" NA NA NA NA NA "GOV" NA NA "LEG" "PARLIAMENT" NA NA NA NA NA "LEG" NA NA 0 "129" "129" "12" 3 -5 2 1 2 0 4 "Mukhrovani, Georgia (general), Georgia" "GG" "GG00" 41.7833 45.15 -2328916 4 "Mukhrovani, Georgia (general), Georgia" "GG" "GG00" 41.7833 45.15 -2328916 4 "Mukhrovani, Georgia (general), Georgia" "GG" "GG00" 41.7833 45.15 -2328916 20130203 ""
"981546" 228085640 20130113 201301 2013 2013.0356 "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA "OPP" "POLITICAL PRISONER" NA NA NA NA NA "OPP" NA NA 1 "0841" "084" "08" 2 7 2 1 2 3.94736842105263 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 4 "Tbilisi, Georgia (general), Georgia" "GG" "GG00" 41.725 44.7908 -2330077 20130203 ""
"981860" 228085954 20130113 201301 2013 2013.0356 "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA 0 "051" "051" "05" 1 3.4 18 7 18 2.75880827539506 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 1 "Russia" "RS" "RS" 60 100 0 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"981863" 228085957 20130113 201301 2013 2013.0356 "GOV" "PRIME MINISTER" NA NA NA NA NA "GOV" NA NA "RUS" "RUSSIA" "RUS" NA NA NA NA NA NA NA 0 "051" "051" "05" 1 3.4 36 7 36 2.75880827539506 1 "Russia" "RS" "RS" 60 100 0 1 "Russia" "RS" "RS" 60 100 0 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"982420" 228086514 20130113 201301 2013 2013.0356 "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA "USA" "UNITED STATES" "USA" NA NA NA NA NA NA NA 1 "173" "173" "17" 4 -5 1 1 1 1.96078431372549 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"982494" 228086588 20130113 201301 2013 2013.0356 "GOV" "GOVERNMENT" NA NA NA NA NA "GOV" NA NA "USAGOV" "UNITED STATES" "USA" NA NA NA NA "GOV" NA NA 1 "173" "173" "17" 4 -5 1 1 1 1.96078431372549 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 1 "Georgia" "GG" "GG" 42 43.5 0 20130203 ""
"989325" 228093419 20130113 201301 2013 2013.0356 "JUD" "PUBLIC DEFENDER" NA NA NA NA NA "JUD" NA NA "MED" "JOURNALIST" NA NA NA NA NA "MED" NA NA 1 "010" "010" "01" 1 0 8 1 8 0 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
"989348" 228093442 20130113 201301 2013 2013.0356 "JUD" "PUBLIC DEFENDER" NA NA NA NA NA "JUD" NA NA "MED" "JOURNALIST" NA NA NA NA NA "MED" NA NA 1 "175" "175" "17" 4 -9 5 1 5 0 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 4 "Gldani, Georgia (general), Georgia" "GG" "GG00" 41.8221 44.8301 -2327253 20130203 ""
