"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL"
"1182370",249253138,20130214,201302,2013,2013.1205,"LEG","PARLIAMENT",NA,NA,NA,NA,NA,"LEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0241","024","02",1,-0.3,10,1,10,2.92792792792793,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1182535",249253303,20130214,201302,2013,2013.1205,"LEG","SENATE",NA,NA,NA,NA,NA,"LEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,10,1,10,0.5,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1184701",249255469,20130214,201302,2013,2013.1205,"MDA","MOLDOVAN","MDA",NA,NA,NA,NA,NA,NA,NA,"FSM","FEDERATED STATES OF MICRONESIA","FSM",NA,NA,NA,NA,NA,NA,NA,1,"046","046","04",1,7,2,1,2,0,1,"Armenia","AM","AM",40,45,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1184716",249255484,20130214,201302,2013,2013.1205,"MDAGOV","MOLDOVA","MDA",NA,NA,NA,NA,"GOV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,1,1,1,1.08108108108108,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1186008",249256776,20130214,201302,2013,2013.1205,"MED","BLOGGER",NA,NA,NA,NA,NA,"MED",NA,NA,"COP","DEPUTIES",NA,NA,NA,NA,NA,"COP",NA,NA,1,"040","040","04",1,1,6,1,6,1.67910447761194,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,4,"Caucasus, Georgia (general), Georgia","GG","GG00",42.5,45,-2891161,20130214,""
"1186125",249256893,20130214,201302,2013,2013.1205,"MED","BLOGGER",NA,NA,NA,NA,NA,"MED",NA,NA,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"043","043","04",1,2.8,14,1,14,1.5890600271939,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1186127",249256895,20130214,201302,2013,2013.1205,"MED","BLOGGER",NA,NA,NA,NA,NA,"MED",NA,NA,"EDU","SCHOOL",NA,NA,NA,NA,NA,"EDU",NA,NA,1,"043","043","04",1,2.8,1,1,1,1.75824175824176,2,"Georgia, United States","US","USGA",0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1186244",249257012,20130214,201302,2013,2013.1205,"MED","SPOKESMAN",NA,NA,NA,NA,NA,"MED",NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"013","013","01",1,0.4,41,41,41,1.45570710120845,2,"Georgia, United States","US","USGA",38.5111,-96.8005,0,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1186246",249257014,20130214,201302,2013,2013.1205,"MED","SPOKESMAN",NA,NA,NA,NA,NA,"MED",NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"013","013","01",1,0.4,161,42,161,1.46934254366733,1,"Georgia","GG","GG",42,43.5,0,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1186323",249257091,20130214,201302,2013,2013.1205,"MED","SPOKESMAN",NA,NA,NA,NA,NA,"MED",NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"173","173","17",4,-5,246,41,246,1.45633715142501,2,"Georgia, United States","US","USGA",38.5111,-96.8005,0,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1186324",249257092,20130214,201302,2013,2013.1205,"MED","SPOKESMAN",NA,NA,NA,NA,NA,"MED",NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"173","173","17",4,-5,2,1,2,1.32450331125828,2,"Georgia, United States","US","USGA",45.7326,-93.9196,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1186325",249257093,20130214,201302,2013,2013.1205,"MED","SPOKESMAN",NA,NA,NA,NA,NA,"MED",NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"173","173","17",4,-5,164,42,164,1.47295213128318,1,"Georgia","GG","GG",42,43.5,0,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1186720",249257488,20130214,201302,2013,2013.1205,"MED","BLOGGER",NA,NA,NA,NA,NA,"MED",NA,NA,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,1,"051","051","05",1,3.4,9,1,9,1.64545393754319,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1196866",249267634,20130214,201302,2013,2013.1205,"PTY","POLITICIAN",NA,NA,NA,NA,NA,NA,NA,NA,"OPP","PROTESTER",NA,NA,NA,NA,NA,"OPP",NA,NA,1,"180","180","18",4,-9,10,1,10,0.598802395209581,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1197957",249268725,20130214,201302,2013,2013.1205,"RUS","MOSCOW","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"030","030","03",1,4,2,1,2,2.92792792792793,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1197989",249268757,20130214,201302,2013,2013.1205,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"042","042","04",1,1.9,1,1,1,1.82232346241458,4,"Ingush, Chechnya and Ingushetiya, Russia","RS","RSCI",43.25,46,-2915755,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1197990",249268758,20130214,201302,2013,2013.1205,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,1,1,1,1.75824175824176,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1197992",249268760,20130214,201302,2013,2013.1205,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"042","042","04",1,1.9,1,1,1,2.79411764705882,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1197998",249268766,20130214,201302,2013,2013.1205,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,1,1,1,2.39130434782609,1,"Georgia","GG","GG",42,43.5,0,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1198046",249268814,20130214,201302,2013,2013.1205,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"061","061","06",2,6.4,1,1,1,1.68539325842697,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1198079",249268847,20130214,201302,2013,2013.1205,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1043","104","10",3,-5,8,1,8,1.76817288801572,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,0,NA,NA,NA,0,0,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1198258",249269026,20130214,201302,2013,2013.1205,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,"CHE","DAVOS","CHE",NA,NA,NA,NA,NA,NA,NA,0,"030","030","03",1,4,1,1,1,2.92792792792793,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1198640",249269408,20130214,201302,2013,2013.1205,"RUS","RUSSIA","RUS",NA,NA,NA,NA,NA,NA,NA,"LEG","LAWMAKER",NA,NA,NA,NA,NA,"LEG",NA,NA,1,"173","173","17",4,-5,5,2,5,2.04326032140642,4,"Kremlin, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1199082",249269850,20130214,201302,2013,2013.1205,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,"UKR","UKRAINIAN","UKR",NA,NA,NA,NA,NA,NA,NA,0,"1043","104","10",3,-5,1,1,1,1.76817288801572,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1199083",249269851,20130214,201302,2013,2013.1205,"RUS","RUSSIAN","RUS",NA,NA,NA,NA,NA,NA,NA,"UKR","UKRAINIAN","UKR",NA,NA,NA,NA,NA,NA,NA,0,"1043","104","10",3,-5,1,1,1,1.76817288801572,4,"Moscow, Moskva, Russia","RS","RS48",55.7522,37.6156,-2960561,1,"Ukraine","UP","UP",49,32,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202219",249272987,20130214,201302,2013,2013.1205,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,"AZE","AZERBAIJAN","AZE",NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,2,1,2,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202225",249272993,20130214,201302,2013,2013.1205,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,"AZE","AZERBAIJAN","AZE",NA,NA,NA,NA,NA,NA,NA,1,"043","043","04",1,2.8,2,1,2,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202238",249273006,20130214,201302,2013,2013.1205,"TUR","TURKISH","TUR",NA,NA,NA,NA,NA,NA,NA,"CHE","DAVOS","CHE",NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,2,1,2,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202293",249273061,20130214,201302,2013,2013.1205,"TUR","TURKISH","TUR",NA,NA,NA,NA,NA,NA,NA,"GOV","MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"020","020","02",1,3,1,1,1,4.27807486631016,4,"Cankaya, Ankara, Turkey","TU","TU68",39.8875,32.8567,-741919,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202303",249273071,20130214,201302,2013,2013.1205,"TUR","TURKISH","TUR",NA,NA,NA,NA,NA,NA,NA,"GOV","PRIME MINISTER",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"040","040","04",1,1,1,1,1,0,1,"Georgia","GG","GG",42,43.5,0,1,"Turkey","TU","TU",39,35,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202305",249273073,20130214,201302,2013,2013.1205,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,"GOV","GOVERNMENT DELEGATION",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"043","043","04",1,2.8,2,1,2,0.714285714285714,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1202312",249273080,20130214,201302,2013,2013.1205,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,"GOV","PRIME MINISTER",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"043","043","04",1,2.8,10,1,10,0,1,"Turkey","TU","TU",39,35,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202316",249273084,20130214,201302,2013,2013.1205,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,"GOV","MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"051","051","05",1,3.4,2,1,2,4.27807486631016,4,"Anadolu, Turkey (general), Turkey","TU","TU00",39,35,-735281,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202317",249273085,20130214,201302,2013,2013.1205,"TUR","ANKARA","TUR",NA,NA,NA,NA,NA,NA,NA,"GOV","MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"051","051","05",1,3.4,5,1,5,4.27807486631016,4,"Ankara, Ankara, Turkey","TU","TU68",39.9272,32.8644,-735338,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202446",249273214,20130214,201302,2013,2013.1205,"TUR","TURKISH","TUR",NA,NA,NA,NA,NA,NA,NA,"TURGOV","TURKEY","TUR",NA,NA,NA,NA,"GOV",NA,NA,1,"040","040","04",1,1,1,1,1,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202450",249273218,20130214,201302,2013,2013.1205,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,"TURGOV","TURKEY","TUR",NA,NA,NA,NA,"GOV",NA,NA,1,"043","043","04",1,2.8,1,1,1,0.714285714285714,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Ankara, Ankara, Turkey","TU","TU68",39.9272,32.8644,-735338,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1202455",249273223,20130214,201302,2013,2013.1205,"TUR","ANKARA","TUR",NA,NA,NA,NA,NA,NA,NA,"TURGOV","TURKEY","TUR",NA,NA,NA,NA,"GOV",NA,NA,1,"051","051","05",1,3.4,1,1,1,4.27807486631016,4,"Ankara, Ankara, Turkey","TU","TU68",39.9272,32.8644,-735338,4,"Ankara, Ankara, Turkey","TU","TU68",39.9272,32.8644,-735338,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202458",249273226,20130214,201302,2013,2013.1205,"TUR","ANKARA","TUR",NA,NA,NA,NA,NA,NA,NA,"TURGOV","TURKEY","TUR",NA,NA,NA,NA,"GOV",NA,NA,1,"051","051","05",1,3.4,2,1,2,4.27807486631016,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202464",249273232,20130214,201302,2013,2013.1205,"TUR","TURKISH","TUR",NA,NA,NA,NA,NA,NA,NA,"TURLEG","TURKEY","TUR",NA,NA,NA,NA,"LEG",NA,NA,1,"040","040","04",1,1,2,1,2,0.714285714285714,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1202467",249273235,20130214,201302,2013,2013.1205,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,"TURLEG","TURKEY","TUR",NA,NA,NA,NA,"LEG",NA,NA,1,"043","043","04",1,2.8,1,1,1,0.714285714285714,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Ankara, Ankara, Turkey","TU","TU68",39.9272,32.8644,-735338,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1202477",249273245,20130214,201302,2013,2013.1205,"TUR","TURKISH","TUR",NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"012","012","01",1,-0.4,2,1,2,4.27807486631016,1,"Georgia","GG","GG",42,43.5,0,4,"Cankaya, Ankara, Turkey","TU","TU68",39.8875,32.8567,-741919,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202482",249273250,20130214,201302,2013,2013.1205,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,1,"020","020","02",1,3,1,1,1,2.39520958083832,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202570",249273338,20130214,201302,2013,2013.1205,"TURGOV","TURKEY","TUR",NA,NA,NA,NA,"GOV",NA,NA,"ARMMED","ARMENIA","ARM",NA,NA,NA,NA,"MED",NA,NA,1,"040","040","04",1,1,4,1,4,0,1,"Turkey","TU","TU",39,35,0,4,"Yerevan, Yerevan*, Armenia","AM","AM11",40.1811,44.5136,-2325645,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202599",249273367,20130214,201302,2013,2013.1205,"TURGOV","TURKEY","TUR",NA,NA,NA,NA,"GOV",NA,NA,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,2,1,2,0.934579439252336,1,"Turkey","TU","TU",39,35,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1202602",249273370,20130214,201302,2013,2013.1205,"TURGOV","TURKEY","TUR",NA,NA,NA,NA,"GOV",NA,NA,"TUR","TURKISH","TUR",NA,NA,NA,NA,NA,NA,NA,1,"040","040","04",1,1,1,1,1,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1202605",249273373,20130214,201302,2013,2013.1205,"TURGOV","TURKEY","TUR",NA,NA,NA,NA,"GOV",NA,NA,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,1,1,1,0.714285714285714,4,"Ankara, Ankara, Turkey","TU","TU68",39.9272,32.8644,-735338,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1202647",249273415,20130214,201302,2013,2013.1205,"TURLEG","TURKEY","TUR",NA,NA,NA,NA,"LEG",NA,NA,"TUR","TURKEY","TUR",NA,NA,NA,NA,NA,NA,NA,1,"042","042","04",1,1.9,1,1,1,0.714285714285714,4,"Ankara, Ankara, Turkey","TU","TU68",39.9272,32.8644,-735338,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1205774",249276542,20130214,201302,2013,2013.1205,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"036","036","03",1,4,6,1,6,1.5625,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,0,NA,NA,NA,0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1213290",249284058,20130214,201302,2013,2013.1205,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"CVL","NEIGHBOURHOOD",NA,NA,NA,NA,NA,"CVL",NA,NA,1,"057","057","05",1,8,8,1,8,2.61136712749616,2,"Georgia, United States","US","USGA",0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1215146",249285914,20130214,201302,2013,2013.1205,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"GOV","MAYOR",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"042","042","04",1,1.9,6,1,6,3.08641975308642,2,"Georgia, United States","US","USGA",44.2394,-114.51,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1215302",249286070,20130214,201302,2013,2013.1205,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"057","057","05",1,8,8,1,8,1.76991150442478,2,"Georgia, United States","US","USGA",46.9048,-110.326,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1215511",249286279,20130214,201302,2013,2013.1205,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"GOV","PRESIDENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"172","172","17",4,-5,6,1,6,1.8348623853211,2,"Georgia, United States","US","USGA",42.2373,-71.5314,0,4,"Narazeni, Georgia (general), Georgia","GG","GG00",42.3927,41.9228,181315,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1216017",249286785,20130214,201302,2013,2013.1205,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"IRN","IRAN","IRN",NA,NA,NA,NA,NA,NA,NA,1,"054","054","05",1,6,1,1,1,1.2987012987013,2,"Georgia, United States","US","USGA",0,0,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1216018",249286786,20130214,201302,2013,2013.1205,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"IRN","IRAN","IRN",NA,NA,NA,NA,NA,NA,NA,1,"054","054","05",1,6,1,1,1,1.2987012987013,1,"Iran","IR","IR",32,53,0,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,4,"Tbilisi, Georgia (general), Georgia","GG","GG00",41.725,44.7908,-2330077,20130214,""
"1219827",249290595,20130214,201302,2013,2013.1205,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,"USAGOV","OBAMA","USA",NA,NA,NA,NA,"GOV",NA,NA,0,"043","043","04",1,2.8,3,2,3,3.08945436432127,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1223484",249294252,20130214,201302,2013,2013.1205,"USAGOV","OBAMA","USA",NA,NA,NA,NA,"GOV",NA,NA,"USA","UNITED STATES","USA",NA,NA,NA,NA,NA,NA,NA,0,"042","042","04",1,1.9,3,2,3,3.08945436432127,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,1,"Georgia","GG","GG",42,43.5,0,20130214,""
"1227987",249302137,20130214,201302,2013,2013.1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUS","COMPANY",NA,NA,NA,NA,NA,"BUS",NA,NA,1,"057","057","05",1,8,10,1,10,0,0,NA,NA,NA,0,0,0,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130215,""
"1228052",249302227,20130214,201302,2013,2013.1205,"BEL","BELGIAN","BEL",NA,NA,NA,NA,NA,NA,NA,"DZAGOV","ALGERIA","DZA",NA,NA,NA,NA,"GOV",NA,NA,0,"040","040","04",1,1,2,1,2,0,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130215,""
"1228059",249302235,20130214,201302,2013,2013.1205,"BHR","BAHRAIN","BHR",NA,NA,NA,NA,NA,NA,NA,"GOV","FOREIGN MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,1,"060","060","06",2,6,10,1,10,0,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,5,"Abkhazia, Abkhazia**, Georgia","GG","GG02",42.7908,41.1599,10007258,20130215,""
